Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus
Eukaryota,Eukaryota,Ciliophora,Phyllopharyngea,Evaginogenida,Discophryidae,Discophrya
Eukaryota,Eukaryota,Ciliophora,Prostomatea,Prorodontida,Prorodontidae,Prorodon
Eukaryota,Eukaryota,Euglenozoa,,Kinetoplastida,Bodonidae,Parabodo
Eukaryota,Eukaryota,Euglenozoa,,Petalomonadida,Scytomonadidae,Petalomonas
Eukaryota,Eukaryota,Fornicata,,Diplomonadida,Hexamitidae,Giardia
Eukaryota,Eukaryota,Preaxostyla,,,Paratrimastigidae,Paratrimastix
Eukaryota,Eukaryota,Tubulinea,Elardia,Arcellinida,Arcellidae,Arcella
Eukaryota,Metazoa,Arthropoda,Arachnida,Sarcoptiformes,Sarcoptidae,Sarcoptes
Eukaryota,Metazoa,Mollusca,Gastropoda,,Planorbidae,Biomphalaria
Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Diplogasteridae,Acrostichus
Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Diplogasteridae,Diplogaster
Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Diplogasteridae,Rhabditidoides
Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Neodiplogasteridae,Koerneria
Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Cephaloboides
Eukaryota,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Diploscapter
Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Colobanthus
Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Medicago
Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana
Eukaryota,Viridiplantae,Streptophyta,Pinopsida,Araucariales,Araucariaceae,Araucaria
Archaea,Archaea,Crenarchaeota,Thaumarchaeota,Cenarchaeales,Cenarchaeaceae,Nitrosopumilus
Archaea,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halonotius
Archaea,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halorhabdus
Archaea,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halostagnicola
Archaea,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloterrigena
Bacteria,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Telmatobacter
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Bogoriella
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinosynnemataceae,Actinoalloteichus
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinosynnemataceae,Actinokineospora
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinosynnemataceae,Amycolatopsis
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinosynnemataceae,Lentzea
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinosynnemataceae,Saccharothrix
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Beutenbergiaceae,Beutenbergia
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Beutenbergiaceae,Serinibacter
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Oerskovia
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Sediminihabitans
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Devriesea
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Helcobacillus
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermatophilaceae,Dermatophilus
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermatophilaceae,Kineosphaera
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermatophilaceae,Piscicoccus
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,Actinomycetales
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,Frankia
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Blastococcus
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Geodermatophilus
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Arsenicicoccus
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Kytococcus
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Marihabitans
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Oryzihumus
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Serinicoccus
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Tetrasphaera
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,Quadrisphaera
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Frigoribacterium
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Herbiconiux
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leifsonia
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Schumannella
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Subtercola
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Acaricomes
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Renibacterium
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Sinomonas
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Zhihengliuella
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catenuloplanes
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Couchioplanes
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Dactylosporangium
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Solwaraspora
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Verrucosispora
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Virgisporangium
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Segniliparus
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Skermania
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Smaragdicoccus
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Actinopolymorpha
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Kribbella
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Pimelobacter
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiopsaceae,Nocardiopsis
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiopsaceae,Prauseria
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Promicromonospora
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Amycolatopsis
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Jiangella
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Saccharomonospora
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Rarobacteraceae,Rarobacter
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Ruaniaceae,Ruania
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Sporichthyaceae,Sporichthya
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Kitasatospora
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptacidiphilus
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Herbidospora
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Sphaerisporangium
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Actinoallomurus
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Actinocorallia
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Alloscardovia
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bombiscardovia
Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enterococcus
Bacteria,Bacteria,Aquificae,Aquificae,Aquificales,Aquificaceae,Aquifex
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiaceae,Alkaliflexus
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiaceae,Cytophaga
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Vestibaculum
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Belliella
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Echinicola
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Indibacter
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Nitritalea
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Rhodonellum
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Microscilla
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Pontibacter
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flexibacter
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Roseivirga
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Wandonia
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Algibacter
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aquimarina
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aureitalea
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Coccinimonas
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Croceitalea
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavivirga
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flexibacter
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutimonas
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mangrovimonas
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricola
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Olleya
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Persicivirga
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Pontirhabdus
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Poriferibacter
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Psychroserpens
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Sediminibacter
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Sediminicola
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Siansivirga
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Snuella
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tamlana
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Yeosuana
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Ornithobacterium
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Riemerella
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Wautersiella
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Weeksella
Bacteria,Bacteria,Bacteroidetes,Rhodothermi,Rhodothermales,Rhodothermaceae,Rubricoccus
Bacteria,Bacteria,Bacteroidetes,Rhodothermi,Rhodothermales,Rhodothermaceae,Salinibacter
Bacteria,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,Parasegitibacter
Bacteria,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,Terrimonas
Bacteria,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Saprospiraceae,Aquirestis
Bacteria,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Saprospiraceae,Haliscomenobacter
Bacteria,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Saprospiraceae,Lewinella
Bacteria,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Saprospiraceae,Portibacter
Bacteria,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Saprospiraceae,Saprospira
Bacteria,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Criblamydiaceae,Estrella
Bacteria,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,Parachlamydia
Bacteria,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Simkaniaceae,Fritschea
Bacteria,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Simkaniaceae,Simkania
Bacteria,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Waddliaceae,Waddlia
Bacteria,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Pelodictyon
Bacteria,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Prosthecochloris
Bacteria,Bacteria,Chlorobi,Chlorobia,Chloroherpetales,Chloroherpetaceae,Chloroherpeton
Bacteria,Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacterium
Bacteria,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Chloroflexaceae,Chloronema
Bacteria,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,Oscillochloridaceae,Oscillochloris
Bacteria,Bacteria,Chloroflexi,Chloroflexi,Roseiflexales,Kouleothrixaceae,Kouleothrix
Bacteria,Bacteria,Cyanobacteria,Gloeobacterophycideae,Gloeobacterales,Gloeobacteraceae,Gloeobacter
Bacteria,Bacteria,Cyanobacteria,Nostocophycideae,Nostocales,Nostocaceae,Cylindrospermopsis
Bacteria,Bacteria,Cyanobacteria,Nostocophycideae,Nostocales,Nostocaceae,Dolichospermum
Bacteria,Bacteria,Cyanobacteria,Nostocophycideae,Nostocales,Nostocaceae,Scytonema
Bacteria,Bacteria,Cyanobacteria,Nostocophycideae,Nostocales,Scytonemataceae,Brasilonema
Bacteria,Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
Bacteria,Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Xenococcaceae,Chroococcidiopsis
Bacteria,Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Xenococcaceae,Gloeocapsopsis
Bacteria,Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Xenococcaceae,Pleurocapsa
Bacteria,Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Phormidiaceae,Lyngbya
Bacteria,Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Phormidiaceae,Oscillatoria
Bacteria,Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Phormidiaceae,Phormidium
Bacteria,Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Phormidiaceae,Planktothrix
Bacteria,Bacteria,Cyanobacteria,Synechococcophycideae,Pseudanabaenales,Pseudanabaenaceae,Arthronema
Bacteria,Bacteria,Cyanobacteria,Synechococcophycideae,Pseudanabaenales,Pseudanabaenaceae,Synechococcus
Bacteria,Bacteria,Cyanobacteria,Synechococcophycideae,Synechococcales,Synechococcaceae,Paulinella
Bacteria,Bacteria,Cyanobacteria,Synechococcophycideae,Synechococcales,Synechococcaceae,Prochlorococcus
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalibacillus
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Gracilibacillus
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Marinococcus
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Pontibacillus
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Thalassobacillus
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Staphylococcus
Bacteria,Bacteria,Firmicutes,Bacilli,Haloplasmatales,Haloplasmataceae,Haloplasma
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Allofustis
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Alloiococcus
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Atopococcus
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Granulicatella
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Lacticigenium
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Marinilactibacillus
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Anaerospora
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dendrosporobacter
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Propionispira
Bacteria,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,Acetohalobium
Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Anaerorhabdus
Bacteria,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,Nostocoida
Bacteria,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Rhodopirellula
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Arthrospira
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Nitrobacteria
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Chelatococcus
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Pseudochrobactrum
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pannonibacter
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Polymorphum
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Roseibium
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Stappia
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Rhodoblastus
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Hoeflea
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Amorphomonas
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Blastobacter
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Methylorhabdus
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Maricaulis
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Antarcticicola
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Maritimibacter
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marivita
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Nautella
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicola
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Piezobacter
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudoroseobacter
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseicyclus
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseisalinus
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Salipiger
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassococcus
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidomonas
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodovarius
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Tanticharoenia
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Endolissoclinum
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Nisaea
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Oleomonas
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Roseospira
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Wolbachia
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Citromicrobium
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythromicrobium
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Rhodospirillum
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Thiomonas
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Thiomonas
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Paucimonas
